timestamp,room,student,appliance,energy_kwh,hour,day,weekday
2024-01-01 02:00:00,Room-2,Student_B,Light,0.028,2,1,Monday
2024-01-01 02:00:00,Room-2,Student_B,Laptop,0.113,2,1,Monday
2024-01-01 02:00:00,Room-2,Student_B,Refrigerator,0.261,2,1,Monday
2024-01-01 02:00:00,Room-2,Student_B,Heater,2.339,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,AC,1.846,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,Fan,0.029,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,Light,0.011,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,Laptop,0.132,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,Refrigerator,0.101,2,1,Monday
2024-01-01 02:00:00,Room-3,Student_C,Heater,1.626,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,AC,1.296,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,Fan,0.057,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,Light,0.018,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,Laptop,0.086,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,Refrigerator,0.292,2,1,Monday
2024-01-01 02:00:00,Room-4,Student_D,Heater,1.746,2,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,AC,1.428,3,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,Fan,0.042,3,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,Light,0.007,3,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,Laptop,0.141,3,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,Refrigerator,0.129,3,1,Monday
2024-01-01 03:00:00,Room-1,Student_A,Heater,2.478,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,AC,1.738,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,Fan,0.026,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,Light,0.015,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,Laptop,0.113,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,Refrigerator,0.118,3,1,Monday
2024-01-01 03:00:00,Room-2,Student_B,Heater,1.481,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,AC,1.233,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,Fan,0.045,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,Light,0.018,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,Laptop,0.115,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,Refrigerator,0.238,3,1,Monday
2024-01-01 03:00:00,Room-3,Student_C,Heater,2.405,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,AC,1.473,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,Fan,0.057,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,Light,0.012,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,Laptop,0.132,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,Refrigerator,0.206,3,1,Monday
2024-01-01 03:00:00,Room-4,Student_D,Heater,1.14,3,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,AC,1.92,4,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,Fan,0.03,4,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,Light,0.023,4,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,Laptop,0.139,4,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,Refrigerator,0.228,4,1,Monday
2024-01-01 04:00:00,Room-1,Student_A,Heater,1.242,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,AC,5.055,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,Fan,0.02,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,Light,0.006,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,Laptop,0.105,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,Refrigerator,0.23,4,1,Monday
2024-01-01 04:00:00,Room-2,Student_B,Heater,2.068,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,AC,1.46,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,Fan,0.044,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,Light,0.022,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,Laptop,0.059,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,Refrigerator,0.153,4,1,Monday
2024-01-01 04:00:00,Room-3,Student_C,Heater,2.46,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,AC,1.914,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,Fan,0.051,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,Light,0.02,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,Laptop,0.07,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,Refrigerator,0.156,4,1,Monday
2024-01-01 04:00:00,Room-4,Student_D,Heater,1.968,4,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,AC,1.952,5,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,Fan,0.056,5,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,Light,0.006,5,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,Laptop,0.093,5,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,Refrigerator,0.293,5,1,Monday
2024-01-01 05:00:00,Room-1,Student_A,Heater,1.442,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,AC,1.881,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,Fan,0.023,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,Light,0.028,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,Laptop,0.107,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,Refrigerator,0.223,5,1,Monday
2024-01-01 05:00:00,Room-2,Student_B,Heater,1.21,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,AC,1.902,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,Fan,0.046,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,Light,0.015,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,Laptop,0.131,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,Refrigerator,0.273,5,1,Monday
2024-01-01 05:00:00,Room-3,Student_C,Heater,1.767,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,AC,1.839,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,Fan,0.047,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,Light,0.027,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,Laptop,0.088,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,Refrigerator,0.216,5,1,Monday
2024-01-01 05:00:00,Room-4,Student_D,Heater,1.698,5,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,AC,1.429,6,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,Fan,0.055,6,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,Light,0.086,6,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,Laptop,0.063,6,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,Refrigerator,0.254,6,1,Monday
2024-01-01 06:00:00,Room-1,Student_A,Heater,1.934,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,AC,1.241,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,Fan,0.131,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,Light,0.078,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,Laptop,0.102,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,Refrigerator,0.259,6,1,Monday
2024-01-01 06:00:00,Room-2,Student_B,Heater,1.658,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,AC,1.22,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,Fan,0.175,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,Light,0.053,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,Laptop,0.066,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,Refrigerator,0.21,6,1,Monday
2024-01-01 06:00:00,Room-3,Student_C,Heater,1.99,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,AC,1.964,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,Fan,0.133,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,Light,0.054,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,Laptop,0.086,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,Refrigerator,0.103,6,1,Monday
2024-01-01 06:00:00,Room-4,Student_D,Heater,1.069,6,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,AC,1.884,7,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,Fan,0.121,7,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,Light,0.059,7,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,Laptop,0.067,7,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,Refrigerator,0.18,7,1,Monday
2024-01-01 07:00:00,Room-1,Student_A,Heater,1.953,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,AC,1.5,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,Fan,0.125,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,Light,0.073,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,Laptop,0.057,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,Refrigerator,0.105,7,1,Monday
2024-01-01 07:00:00,Room-2,Student_B,Heater,2.41,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,AC,1.511,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,Fan,0.119,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,Light,0.095,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,Laptop,0.146,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,Refrigerator,0.139,7,1,Monday
2024-01-01 07:00:00,Room-3,Student_C,Heater,1.151,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,AC,1.276,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,Fan,0.061,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,Light,0.088,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,Laptop,0.131,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,Refrigerator,0.124,7,1,Monday
2024-01-01 07:00:00,Room-4,Student_D,Heater,1.943,7,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,AC,1.788,8,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,Fan,0.092,8,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,Light,0.08,8,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,Laptop,0.149,8,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,Refrigerator,0.174,8,1,Monday
2024-01-01 08:00:00,Room-1,Student_A,Heater,1.511,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,AC,1.887,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,Fan,0.163,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,Light,0.028,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,Laptop,0.101,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,Refrigerator,0.164,8,1,Monday
2024-01-01 08:00:00,Room-2,Student_B,Heater,1.584,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,AC,1.924,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,Fan,0.098,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,Light,0.096,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,Laptop,0.113,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,Refrigerator,0.159,8,1,Monday
2024-01-01 08:00:00,Room-3,Student_C,Heater,2.009,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,AC,1.833,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,Fan,0.064,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,Light,0.025,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,Laptop,0.094,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,Refrigerator,0.17,8,1,Monday
2024-01-01 08:00:00,Room-4,Student_D,Heater,1.214,8,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,AC,1.695,9,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,Fan,0.063,9,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,Light,0.026,9,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,Laptop,0.121,9,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,Refrigerator,0.117,9,1,Monday
2024-01-01 09:00:00,Room-1,Student_A,Heater,1.561,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,AC,1.85,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,Fan,0.198,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,Light,0.05,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,Laptop,0.128,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,Refrigerator,0.185,9,1,Monday
2024-01-01 09:00:00,Room-2,Student_B,Heater,1.167,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,AC,1.209,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,Fan,0.058,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,Light,0.029,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,Laptop,0.125,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,Refrigerator,0.292,9,1,Monday
2024-01-01 09:00:00,Room-3,Student_C,Heater,1.429,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,AC,1.379,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,Fan,0.052,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,Light,0.023,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,Laptop,0.103,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,Refrigerator,0.115,9,1,Monday
2024-01-01 09:00:00,Room-4,Student_D,Heater,2.454,9,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,AC,1.704,10,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,Fan,0.118,10,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,Light,0.067,10,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,Laptop,0.055,10,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,Refrigerator,0.29,10,1,Monday
2024-01-01 10:00:00,Room-1,Student_A,Heater,1.683,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,AC,1.422,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,Fan,0.12,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,Light,0.067,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,Laptop,0.147,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,Refrigerator,0.24,10,1,Monday
2024-01-01 10:00:00,Room-2,Student_B,Heater,1.464,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,AC,1.748,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,Fan,0.187,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,Light,0.096,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,Laptop,0.111,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,Refrigerator,0.287,10,1,Monday
2024-01-01 10:00:00,Room-3,Student_C,Heater,1.068,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,AC,1.501,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,Fan,0.198,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,Light,0.068,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,Laptop,0.147,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,Refrigerator,0.268,10,1,Monday
2024-01-01 10:00:00,Room-4,Student_D,Heater,1.622,10,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,AC,1.245,11,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,Fan,0.172,11,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,Light,0.1,11,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,Laptop,0.127,11,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,Refrigerator,0.27,11,1,Monday
2024-01-01 11:00:00,Room-1,Student_A,Heater,1.676,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,AC,1.963,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,Fan,0.084,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,Light,0.069,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,Laptop,0.061,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,Refrigerator,0.204,11,1,Monday
2024-01-01 11:00:00,Room-2,Student_B,Heater,1.78,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,AC,1.642,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,Fan,0.181,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,Light,0.031,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,Laptop,0.126,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,Refrigerator,0.241,11,1,Monday
2024-01-01 11:00:00,Room-3,Student_C,Heater,1.205,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,AC,1.48,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,Fan,0.109,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,Light,0.092,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,Laptop,0.101,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,Refrigerator,0.179,11,1,Monday
2024-01-01 11:00:00,Room-4,Student_D,Heater,2.294,11,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,AC,1.318,12,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,Fan,0.124,12,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,Light,0.057,12,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,Laptop,0.099,12,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,Refrigerator,0.227,12,1,Monday
2024-01-01 12:00:00,Room-1,Student_A,Heater,1.114,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,AC,1.302,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,Fan,0.071,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,Light,0.035,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,Laptop,0.14,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,Refrigerator,0.234,12,1,Monday
2024-01-01 12:00:00,Room-2,Student_B,Heater,1.288,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,AC,1.335,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,Fan,0.077,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,Light,0.03,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,Laptop,0.071,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,Refrigerator,0.201,12,1,Monday
2024-01-01 12:00:00,Room-3,Student_C,Heater,1.059,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,AC,1.702,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,Fan,0.181,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,Light,0.025,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,Laptop,0.131,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,Refrigerator,0.137,12,1,Monday
2024-01-01 12:00:00,Room-4,Student_D,Heater,1.556,12,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,AC,1.695,13,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,Fan,0.119,13,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,Light,0.023,13,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,Laptop,0.121,13,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,Refrigerator,0.202,13,1,Monday
2024-01-01 13:00:00,Room-1,Student_A,Heater,1.161,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,AC,1.626,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,Fan,0.09,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,Light,0.022,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,Laptop,0.071,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,Refrigerator,0.124,13,1,Monday
2024-01-01 13:00:00,Room-2,Student_B,Heater,1.89,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,AC,1.831,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,Fan,0.063,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,Light,0.067,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,Laptop,0.093,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,Refrigerator,0.157,13,1,Monday
2024-01-01 13:00:00,Room-3,Student_C,Heater,1.969,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,AC,1.485,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,Fan,0.141,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,Light,0.028,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,Laptop,0.075,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,Refrigerator,0.137,13,1,Monday
2024-01-01 13:00:00,Room-4,Student_D,Heater,1.26,13,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,AC,1.264,14,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,Fan,0.112,14,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,Light,0.029,14,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,Laptop,0.147,14,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,Refrigerator,0.263,14,1,Monday
2024-01-01 14:00:00,Room-1,Student_A,Heater,1.256,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,AC,1.944,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,Fan,0.136,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,Light,0.082,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,Laptop,0.082,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,Refrigerator,0.202,14,1,Monday
2024-01-01 14:00:00,Room-2,Student_B,Heater,1.172,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,AC,1.431,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,Fan,0.073,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,Light,0.063,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,Laptop,0.084,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,Refrigerator,0.113,14,1,Monday
2024-01-01 14:00:00,Room-3,Student_C,Heater,1.484,14,1,Monday
